Magnitude, Longitude, Latitude, Depth, Year, Month, Day, Error
2.28, -96.659, 34.180, 5, 1995, 06, 07, 0.151
2.25, -96.406, 34.270, 5, 1995, 06, 27, 0.153
2.42, -97.682, 34.835, 5, 1995, 07, 20, 0.176
2.47, -97.799, 34.803, 5, 1995, 08, 21, 0.301
3.48, -98.690, 36.870, 5, 1995, 09, 15, 0.240
2.47, -97.443, 33.962, 5, 1995, 09, 25, 0.301
2.39, -97.445, 34.020, 5, 1995, 09, 25, 0.305
2.55, -99.629, 36.146, 5, 1995, 10, 01, 0.297
2.58, -99.337, 35.061, 5, 1995, 12, 01, 0.240
2.79, -98.897, 35.155, 5, 1995, 12, 01, 0.148
2.24, -98.460, 34.268, 5, 1995, 12, 04, 0.313
2.36, -97.741, 34.723, 5, 1995, 12, 14, 0.149
2.28, -97.765, 34.719, 5, 1995, 12, 14, 0.191
2.32, -97.743, 34.778, 5, 1995, 12, 14, 0.309
2.22, -97.687, 34.676, 5, 1995, 12, 14, 0.149
2.47, -97.960, 35.114, 5, 1995, 12, 14, 0.301
2.32, -97.710, 34.745, 5, 1995, 12, 14, 0.309
2.47, -97.747, 34.757, 5, 1995, 12, 14, 0.301
2.51, -97.734, 34.770, 5, 1995, 12, 15, 0.148
2.32, -98.717, 34.909, 5, 1996, 03, 03, 0.309
2.47, -98.311, 34.315, 5, 1996, 05, 29, 0.301
2.24, -97.867, 35.927, 5, 1996, 09, 13, 0.151
2.18, -97.647, 35.081, 5, 1996, 12, 19, 0.240
2.47, -97.792, 35.625, 5, 1997, 01, 03, 0.301
2.24, -97.437, 34.716, 5, 1997, 01, 10, 0.151
2.41, -96.027, 34.212, 5, 1997, 02, 05, 0.149
2.32, -97.421, 34.731, 5, 1997, 02, 27, 0.309
2.18, -97.499, 34.720, 5, 1997, 03, 11, 0.240
2.34, -97.415, 34.725, 5, 1997, 03, 11, 0.262
2.39, -97.437, 34.731, 5, 1997, 03, 11, 0.305
2.39, -97.452, 34.747, 5, 1997, 03, 11, 0.305
2.24, -98.373, 36.238, 5, 1997, 03, 21, 0.313
2.32, -99.271, 36.054, 5, 1997, 03, 21, 0.309
2.27, -99.396, 36.042, 5, 1997, 03, 21, 0.149
2.24, -97.187, 34.395, 5, 1997, 05, 17, 0.313
2.24, -97.991, 35.580, 5, 1997, 05, 23, 0.313
2.24, -97.604, 35.053, 5, 1997, 05, 23, 0.313
2.39, -97.585, 34.846, 5, 1997, 05, 23, 0.305
2.47, -97.585, 35.121, 5, 1997, 05, 23, 0.301
2.32, -97.581, 35.127, 5, 1997, 05, 23, 0.309
2.39, -98.069, 35.619, 5, 1997, 05, 23, 0.305
2.30, -97.468, 34.696, 5, 1997, 06, 28, 0.149
2.32, -98.350, 35.799, 5, 1997, 07, 07, 0.309
2.32, -99.146, 35.917, 5, 1997, 07, 07, 0.309
2.24, -96.346, 35.589, 5, 1997, 08, 04, 0.313
2.34, -97.408, 35.038, 5, 1997, 08, 10, 0.191
2.47, -97.424, 35.015, 5, 1997, 08, 16, 0.301
2.32, -97.210, 34.419, 5, 1997, 08, 16, 0.309
2.85, -95.300, 35.095, 5, 1997, 08, 23, 0.284
4.18, -96.435, 34.660, 5, 1997, 09, 06, 0.240
2.32, -97.734, 34.966, 5, 1997, 09, 18, 0.309
2.32, -97.741, 34.966, 5, 1997, 09, 18, 0.309
2.24, -97.713, 34.929, 5, 1997, 09, 18, 0.313
2.24, -97.444, 34.451, 5, 1997, 09, 18, 0.313
2.22, -97.687, 34.861, 5, 1997, 09, 18, 0.150
2.24, -96.304, 34.462, 5, 1997, 09, 21, 0.313
2.39, -97.538, 34.809, 5, 1997, 10, 12, 0.305
2.32, -96.351, 35.122, 5, 1997, 10, 14, 0.309
2.70, -101.625, 36.863, 5, 1997, 11, 14, 0.290
2.32, -97.109, 34.372, 5, 1997, 11, 21, 0.309
2.77, -95.968, 34.895, 5, 1997, 12, 06, 0.142
2.24, -97.698, 34.569, 5, 1997, 12, 22, 0.313
2.47, -99.209, 35.191, 5, 1998, 02, 15, 0.301
2.24, -96.767, 34.234, 8, 1998, 03, 18, 0.313
2.24, -97.658, 35.292, 0, 1998, 04, 01, 0.313
2.47, -97.476, 34.923, 2, 1998, 04, 02, 0.301
2.32, -97.478, 34.957, 3, 1998, 04, 08, 0.309
3.88, -98.510, 34.940, 19, 1998, 04, 28, 0.100
2.24, -97.445, 35.541, 5, 1998, 06, 12, 0.313
2.24, -97.741, 34.800, 5, 1998, 06, 30, 0.313
2.50, -97.741, 34.800, 18, 1998, 07, 01, 0.188
2.55, -97.721, 34.819, 9, 1998, 07, 01, 0.297
2.39, -97.553, 35.006, 5, 1998, 07, 01, 0.305
2.39, -97.725, 35.092, 5, 1998, 07, 02, 0.305
2.62, -97.726, 34.855, 5, 1998, 07, 02, 0.294
2.47, -97.731, 34.865, 3, 1998, 07, 02, 0.301
2.88, -97.589, 34.719, 5, 1998, 07, 07, 0.240
2.24, -96.904, 35.460, 5, 1998, 07, 07, 0.313
2.32, -97.572, 34.791, 6, 1998, 07, 09, 0.309
2.47, -97.519, 34.735, 5, 1998, 07, 09, 0.301
2.55, -97.478, 34.684, 5, 1998, 07, 09, 0.297
2.39, -96.352, 34.422, 5, 1998, 07, 14, 0.305
2.24, -97.886, 35.196, 10, 1998, 07, 22, 0.313
2.32, -96.391, 33.815, 5, 1998, 09, 15, 0.309
2.56, -95.493, 35.994, 17, 1998, 10, 25, 0.265
2.39, -97.734, 34.905, 4, 1998, 10, 29, 0.305
3.18, -97.600, 36.800, 5, 1998, 10, 30, 0.240
2.32, -98.856, 35.263, 13, 1998, 11, 04, 0.309
2.55, -97.719, 34.790, 16, 1999, 02, 13, 0.297
2.32, -97.696, 34.796, 6, 1999, 04, 16, 0.309
2.47, -97.740, 34.763, 14, 1999, 04, 16, 0.301
2.47, -96.541, 36.491, 5, 1999, 05, 06, 0.301
2.32, -97.535, 36.321, 13, 1999, 05, 14, 0.309
2.62, -96.139, 34.513, 5, 1999, 05, 17, 0.294
2.32, -96.224, 35.054, 18, 1999, 09, 17, 0.309
2.73, -100.070, 36.946, 5, 1999, 10, 25, 0.148
2.68, -99.659, 36.846, 26, 1999, 10, 25, 0.240
2.47, -97.819, 35.805, 9, 1999, 10, 31, 0.301
2.70, -98.946, 36.220, 5, 1999, 11, 22, 0.290
2.79, -95.095, 34.674, 18, 2000, 01, 14, 0.148
2.24, -97.560, 34.312, 18, 2000, 04, 09, 0.313
2.48, -97.567, 36.270, 18, 2000, 04, 11, 0.144
2.20, -96.792, 35.359, 5, 2000, 04, 11, 0.151
2.28, -97.980, 35.393, 5, 2000, 10, 08, 0.240
2.28, -98.255, 35.825, 5, 2000, 11, 10, 0.149
2.22, -97.807, 34.774, 11, 2000, 11, 11, 0.150
2.28, -97.475, 34.663, 5, 2001, 02, 21, 0.151
2.38, -97.634, 34.703, 5, 2001, 07, 18, 0.190
2.24, -97.645, 34.795, 5, 2001, 07, 22, 0.150
2.32, -94.948, 36.463, 5, 2001, 08, 15, 0.309
2.53, -98.818, 34.898, 5, 2001, 09, 02, 0.149
2.23, -97.653, 34.843, 5, 2001, 11, 09, 0.189
2.55, -97.640, 34.781, 5, 2001, 11, 09, 0.173
2.20, -97.571, 35.643, 5, 2001, 12, 16, 0.144
2.28, -97.530, 34.000, 5, 2002, 01, 25, 0.240
3.48, -98.361, 34.727, 5, 2002, 02, 08, 0.240
2.84, -97.623, 35.000, 5, 2002, 05, 31, 0.122
2.98, -97.619, 34.025, 5, 2002, 05, 31, 0.240
2.30, -97.563, 34.004, 5, 2002, 07, 09, 0.149
2.39, -98.852, 36.006, 5, 2002, 07, 28, 0.305
2.55, -97.462, 34.276, 5, 2002, 08, 13, 0.297
2.47, -97.667, 35.150, 5, 2002, 09, 15, 0.301
2.39, -97.239, 34.435, 5, 2002, 09, 22, 0.305
2.32, -97.990, 35.578, 5, 2002, 09, 22, 0.309
2.32, -98.121, 35.567, 5, 2002, 09, 22, 0.309
2.32, -98.092, 35.461, 5, 2002, 09, 22, 0.309
2.47, -98.048, 35.412, 5, 2002, 09, 22, 0.301
2.32, -98.068, 35.385, 5, 2002, 09, 22, 0.309
2.53, -97.987, 35.472, 5, 2002, 09, 22, 0.148
3.08, -96.079, 34.274, 5, 2002, 10, 20, 0.240
2.20, -97.583, 34.822, 5, 2002, 10, 31, 0.190
2.41, -97.584, 34.021, 5, 2002, 11, 06, 0.189
2.35, -94.878, 34.768, 5, 2002, 12, 05, 0.189
2.39, -97.556, 34.280, 5, 2003, 01, 12, 0.305
2.32, -97.568, 34.991, 5, 2003, 03, 31, 0.309
2.58, -97.695, 33.892, 5, 2003, 04, 07, 0.240
2.24, -96.943, 34.283, 5, 2003, 05, 05, 0.313
2.27, -97.599, 34.086, 5, 2003, 06, 06, 0.144
2.54, -96.461, 34.420, 5, 2003, 07, 20, 0.185
2.43, -96.698, 35.359, 5, 2003, 07, 20, 0.185
2.24, -96.862, 34.280, 5, 2003, 09, 11, 0.313
2.36, -97.527, 35.074, 10, 2003, 09, 20, 0.187
2.47, -96.894, 34.192, 5, 2003, 10, 24, 0.301
2.50, -97.622, 34.822, 5, 2003, 10, 24, 0.148
2.24, -98.024, 35.422, 5, 2003, 10, 31, 0.313
2.55, -98.036, 35.532, 5, 2003, 11, 01, 0.297
2.30, -97.626, 35.249, 5, 2003, 12, 08, 0.177
2.59, -97.525, 35.120, 5, 2003, 12, 08, 0.176
2.47, -97.554, 35.091, 5, 2003, 12, 09, 0.301
2.70, -97.479, 35.247, 5, 2003, 12, 10, 0.290
2.50, -97.540, 35.138, 5, 2003, 12, 11, 0.143
2.39, -97.767, 34.838, 5, 2004, 01, 08, 0.186
2.93, -97.726, 34.838, 5, 2004, 01, 17, 0.255
2.99, -97.625, 34.792, 5, 2004, 01, 17, 0.253
2.32, -97.612, 34.093, 5, 2004, 01, 19, 0.309
2.39, -97.877, 34.133, 5, 2004, 01, 19, 0.149
2.32, -96.861, 34.225, 5, 2004, 01, 19, 0.309
2.47, -97.831, 34.230, 5, 2004, 01, 19, 0.301
2.55, -96.240, 34.806, 5, 2004, 03, 17, 0.297
2.62, -95.887, 34.601, 5, 2004, 03, 19, 0.294
2.55, -96.672, 34.732, 5, 2004, 03, 23, 0.297
2.48, -98.733, 34.957, 5, 2004, 03, 29, 0.185
2.39, -97.609, 34.747, 5, 2004, 04, 05, 0.305
2.32, -97.582, 34.814, 5, 2004, 04, 12, 0.188
2.58, -97.677, 34.804, 5, 2004, 04, 22, 0.240
3.45, -97.307, 34.041, 5, 2004, 06, 08, 0.156
3.18, -97.254, 34.233, 5, 2004, 06, 08, 0.240
2.58, -97.267, 34.236, 5, 2004, 06, 10, 0.240
2.55, -97.697, 33.967, 5, 2004, 06, 10, 0.173
2.55, -97.029, 34.215, 5, 2004, 07, 09, 0.297
2.39, -97.952, 35.259, 5, 2004, 07, 09, 0.305
2.55, -98.224, 35.332, 5, 2004, 09, 09, 0.297
2.62, -98.153, 35.259, 5, 2004, 09, 10, 0.294
2.24, -98.241, 35.277, 5, 2004, 09, 10, 0.313
2.70, -98.235, 35.332, 5, 2004, 09, 10, 0.290
2.47, -98.184, 35.342, 5, 2004, 09, 10, 0.301
2.65, -98.153, 35.454, 5, 2004, 09, 10, 0.142
2.39, -98.380, 35.286, 5, 2004, 09, 10, 0.305
2.48, -98.048, 35.369, 5, 2004, 09, 10, 0.240
2.32, -97.503, 34.845, 5, 2004, 09, 10, 0.309
2.24, -97.073, 34.391, 5, 2004, 09, 13, 0.313
2.47, -97.571, 34.845, 5, 2004, 09, 25, 0.301
2.55, -96.899, 34.251, 5, 2004, 10, 13, 0.297
2.24, -96.152, 35.110, 5, 2004, 10, 16, 0.313
2.62, -96.441, 34.490, 5, 2004, 10, 17, 0.294
2.47, -96.135, 34.691, 5, 2004, 10, 30, 0.301
2.39, -97.795, 33.927, 5, 2004, 10, 31, 0.305
2.39, -97.517, 34.836, 5, 2004, 10, 31, 0.305
2.68, -97.672, 34.864, 5, 2004, 11, 22, 0.240
2.50, -97.575, 34.866, 5, 2004, 12, 08, 0.221
2.83, -97.609, 34.815, 5, 2004, 12, 21, 0.221
1.58, -97.682, 34.070, 5, 2005, 02, 04, 0.240
2.88, -95.238, 34.238, 5, 2005, 02, 06, 0.240
2.08, -98.676, 36.504, 5, 2005, 02, 12, 0.240
2.68, -95.192, 34.179, 5, 2005, 04, 22, 0.240
2.48, -97.608, 35.250, 5, 2005, 05, 16, 0.240
2.18, -98.069, 34.320, 5, 2005, 05, 19, 0.240
2.55, -96.818, 34.685, 5, 2005, 07, 25, 0.250
2.93, -98.765, 36.808, 5, 2005, 08, 21, 0.250
2.32, -96.171, 33.946, 5, 2005, 08, 25, 0.250
2.32, -95.986, 35.280, 5, 2005, 09, 29, 0.250
1.86, -97.496, 34.981, 5, 2005, 10, 22, 0.250
2.09, -97.484, 35.003, 5, 2005, 10, 22, 0.250
2.09, -97.468, 34.795, 5, 2005, 10, 26, 0.250
2.62, -97.899, 36.733, 5, 2005, 10, 28, 0.250
1.86, -96.108, 34.729, 5, 2005, 11, 01, 0.250
2.24, -96.098, 34.643, 5, 2005, 11, 28, 0.250
2.09, -96.067, 34.681, 5, 2005, 11, 30, 0.250
2.32, -95.024, 34.562, 5, 2005, 12, 05, 0.250
2.32, -97.297, 36.462, 5, 2005, 12, 08, 0.250
2.32, -95.904, 34.687, 5, 2005, 12, 13, 0.250
2.55, -96.478, 34.279, 5, 2005, 12, 18, 0.250
1.94, -97.050, 34.803, 5, 2006, 01, 12, 0.250
2.09, -97.500, 35.186, 5, 2006, 02, 24, 0.250
2.55, -96.211, 34.899, 5, 2006, 03, 13, 0.250
3.15, -96.300, 35.091, 5, 2006, 03, 15, 0.250
3.15, -96.178, 34.836, 5, 2006, 03, 15, 0.250
2.55, -97.205, 35.597, 5, 2006, 03, 31, 0.250
2.68, -97.314, 34.069, 5, 2006, 04, 05, 0.240
2.62, -97.670, 34.231, 5, 2006, 04, 06, 0.250
2.47, -96.193, 34.826, 5, 2006, 05, 13, 0.250
2.39, -97.779, 35.006, 5, 2006, 06, 19, 0.250
1.86, -97.236, 35.710, 5, 2006, 07, 18, 0.250
1.63, -95.918, 35.230, 5, 2006, 07, 18, 0.250
2.39, -97.357, 34.605, 5, 2006, 08, 05, 0.250
2.01, -97.517, 34.661, 5, 2006, 08, 05, 0.250
2.55, -97.490, 34.729, 5, 2006, 08, 08, 0.250
3.08, -97.368, 34.589, 5, 2006, 08, 09, 0.250
2.85, -97.372, 34.508, 5, 2006, 08, 16, 0.250
3.18, -97.625, 34.122, 5, 2006, 10, 06, 0.240
2.32, -96.215, 35.359, 5, 2006, 11, 02, 0.250
3.08, -97.627, 34.153, 5, 2006, 11, 02, 0.250
2.85, -97.407, 35.464, 5, 2006, 12, 21, 0.250
2.93, -97.407, 35.464, 5, 2006, 12, 21, 0.250
2.18, -96.429, 34.536, 5, 2007, 01, 08, 0.240
2.55, -97.643, 34.033, 5, 2007, 01, 09, 0.250
2.47, -97.836, 34.133, 5, 2007, 01, 09, 0.250
2.77, -98.328, 34.864, 5, 2007, 01, 15, 0.250
2.48, -97.459, 35.441, 5, 2007, 02, 12, 0.240
2.48, -97.271, 35.215, 5, 2007, 02, 12, 0.240
2.48, -97.482, 35.459, 5, 2007, 02, 13, 0.240
2.39, -97.607, 33.999, 5, 2007, 02, 18, 0.250
2.55, -96.493, 34.037, 5, 2007, 02, 23, 0.250
2.39, -96.155, 34.679, 5, 2007, 03, 13, 0.250
2.62, -96.147, 34.245, 5, 2007, 03, 14, 0.250
2.70, -97.288, 34.043, 5, 2007, 03, 30, 0.250
3.31, -95.976, 35.149, 5, 2007, 05, 27, 0.250
2.70, -95.976, 35.149, 5, 2007, 05, 27, 0.250
2.47, -95.976, 35.149, 5, 2007, 05, 27, 0.250
2.70, -97.134, 34.997, 5, 2007, 07, 11, 0.250
2.62, -97.576, 34.962, 5, 2007, 09, 01, 0.250
2.55, -96.076, 34.666, 5, 2007, 09, 02, 0.250
2.24, -96.117, 34.627, 5, 2007, 09, 02, 0.250
2.47, -96.169, 34.668, 5, 2007, 09, 02, 0.250
2.24, -96.044, 34.648, 5, 2007, 09, 03, 0.250
2.24, -96.156, 34.534, 5, 2007, 09, 08, 0.250
2.55, -96.219, 34.524, 5, 2007, 09, 08, 0.250
2.32, -96.673, 34.053, 5, 2007, 09, 24, 0.250
2.55, -96.130, 34.552, 5, 2007, 10, 25, 0.250
2.62, -95.947, 34.699, 5, 2007, 10, 26, 0.250
2.62, -96.061, 34.735, 5, 2007, 11, 13, 0.250
2.24, -96.074, 34.949, 5, 2007, 11, 22, 0.250
2.62, -96.027, 34.941, 5, 2007, 11, 22, 0.250
2.85, -96.048, 34.852, 5, 2007, 12, 16, 0.250
2.70, -96.061, 34.882, 5, 2008, 01, 02, 0.250
2.77, -96.050, 34.497, 5, 2008, 01, 04, 0.250
2.39, -97.560, 34.668, 5, 2008, 01, 07, 0.250
2.62, -96.444, 33.978, 5, 2008, 01, 17, 0.250
2.62, -96.258, 34.206, 5, 2008, 01, 26, 0.250
2.55, -97.508, 34.705, 5, 2008, 02, 05, 0.250
2.55, -96.202, 34.190, 5, 2008, 02, 15, 0.250
2.70, -96.295, 34.166, 5, 2008, 02, 15, 0.250
2.62, -96.346, 34.148, 5, 2008, 02, 17, 0.250
2.62, -97.413, 36.014, 5, 2008, 02, 27, 0.250
2.47, -95.975, 34.670, 5, 2008, 03, 10, 0.250
2.47, -95.998, 34.650, 5, 2008, 03, 12, 0.250
2.32, -95.777, 35.559, 5, 2008, 03, 16, 0.250
2.32, -97.613, 36.408, 5, 2008, 05, 03, 0.250
2.85, -96.021, 34.992, 5, 2008, 05, 06, 0.250
2.77, -97.569, 35.457, 5, 2008, 06, 05, 0.250
2.77, -96.985, 35.810, 5, 2008, 06, 09, 0.250
3.23, -97.020, 35.882, 5, 2008, 06, 09, 0.250
3.23, -96.767, 35.346, 5, 2008, 06, 09, 0.250
2.58, -97.070, 35.820, 5, 2008, 06, 22, 0.240
2.38, -97.131, 35.677, 5, 2008, 10, 21, 0.240
2.93, -97.181, 35.033, 5, 2008, 10, 21, 0.250
2.48, -96.954, 35.454, 5, 2008, 10, 28, 0.240
2.48, -97.246, 34.886, 5, 2008, 10, 28, 0.240
2.78, -97.118, 35.443, 5, 2008, 10, 30, 0.240
2.38, -97.568, 35.573, 5, 2008, 12, 02, 0.240
3.08, -97.871, 35.163, 5, 2009, 01, 28, 0.240
2.08, -96.920, 35.724, 5, 2009, 01, 30, 0.240
2.78, -96.340, 34.589, 5, 2009, 02, 03, 0.240
2.88, -98.087, 36.369, 5, 2009, 02, 22, 0.240
2.98, -96.036, 34.735, 5, 2009, 02, 25, 0.240
3.08, -97.456, 35.446, 5, 2009, 03, 08, 0.240
2.38, -97.456, 35.446, 5, 2009, 03, 17, 0.240
2.18, -97.456, 35.446, 5, 2009, 03, 17, 0.240
2.08, -97.456, 35.446, 5, 2009, 03, 17, 0.240
1.68, -96.875, 35.710, 5, 2009, 05, 24, 0.240
1.88, -96.875, 35.710, 5, 2009, 05, 29, 0.240
1.88, -96.875, 35.710, 5, 2009, 05, 29, 0.240
3.08, -96.850, 35.659, 5, 2009, 06, 14, 0.240
2.48, -96.873, 35.890, 5, 2009, 06, 16, 0.240
3.38, -97.467, 36.361, 5, 2009, 06, 26, 0.240
3.08, -97.169, 35.547, 5, 2009, 07, 01, 0.240
1.88, -97.351, 34.992, 5, 2009, 07, 17, 0.240
2.98, -96.944, 35.742, 5, 2009, 07, 22, 0.240
1.48, -97.018, 35.807, 5, 2009, 07, 23, 0.240
1.98, -97.412, 35.467, 5, 2009, 08, 14, 0.240
3.08, -96.618, 34.942, 5, 2009, 08, 27, 0.240
2.18, -97.290, 35.566, 5, 2009, 08, 27, 0.240
2.48, -97.305, 35.572, 5, 2009, 08, 27, 0.240
2.18, -97.290, 35.566, 5, 2009, 08, 27, 0.240
2.28, -97.290, 35.566, 5, 2009, 08, 27, 0.240
2.08, -97.290, 35.566, 5, 2009, 08, 27, 0.240
2.38, -97.290, 35.566, 5, 2009, 08, 27, 0.240
2.38, -97.363, 35.651, 5, 2009, 08, 27, 0.240
3.18, -97.290, 35.565, 5, 2009, 08, 28, 0.240
2.08, -97.290, 35.566, 5, 2009, 08, 28, 0.240
1.98, -97.290, 35.566, 5, 2009, 08, 28, 0.240
1.98, -97.208, 35.544, 5, 2009, 09, 08, 0.240
2.68, -97.029, 35.804, 5, 2009, 10, 23, 0.240
2.38, -96.550, 35.432, 5, 2009, 11, 02, 0.240
2.78, -97.204, 35.494, 5, 2009, 11, 14, 0.240
2.68, -97.228, 35.482, 5, 2009, 11, 16, 0.240
2.78, -97.532, 34.462, 5, 2009, 11, 17, 0.240
2.28, -97.249, 35.495, 5, 2009, 11, 23, 0.240
1.78, -97.273, 35.528, 5, 2009, 11, 25, 0.240
2.68, -97.275, 35.563, 5, 2009, 11, 29, 0.240
3.18, -97.250, 35.556, 5, 2009, 12, 07, 0.240
2.48, -97.326, 35.588, 5, 2009, 12, 11, 0.240
2.78, -97.316, 35.556, 5, 2009, 12, 12, 0.240
3.28, -97.285, 35.587, 5, 2009, 12, 13, 0.240
2.08, -97.270, 35.579, 5, 2009, 12, 15, 0.240
1.78, -97.287, 35.566, 5, 2009, 12, 17, 0.240
2.48, -97.282, 35.555, 5, 2009, 12, 18, 0.240
2.78, -97.267, 35.554, 5, 2009, 12, 20, 0.240
1.68, -97.269, 35.498, 5, 2009, 12, 21, 0.240
2.08, -97.275, 35.513, 5, 2009, 12, 30, 0.240
2.48, -97.185, 35.635, 5, 2010, 01, 01, 0.240
2.48, -97.259, 35.539, 5, 2010, 01, 11, 0.240
2.98, -97.238, 35.539, 5, 2010, 01, 14, 0.240
3.81, -97.260, 35.590, 8, 2010, 01, 15, 0.100
3.67, -97.280, 35.570, 8, 2010, 01, 15, 0.100
2.68, -97.221, 35.553, 5, 2010, 01, 17, 0.240
2.18, -97.250, 35.497, 5, 2010, 01, 18, 0.240
3.61, -97.280, 35.570, 6, 2010, 01, 24, 0.100
2.55, -97.266, 35.503, 5, 2010, 01, 24, 0.250
2.85, -97.267, 35.502, 5, 2010, 01, 24, 0.250
2.55, -97.291, 35.559, 2, 2010, 01, 26, 0.250
1.98, -97.256, 35.552, 5, 2010, 01, 27, 0.240
2.09, -97.263, 35.602, 0, 2010, 01, 28, 0.250
1.94, -97.293, 35.519, 5, 2010, 01, 28, 0.250
2.18, -97.236, 35.547, 5, 2010, 02, 01, 0.240
2.62, -97.290, 35.563, 4, 2010, 02, 04, 0.250
2.16, -97.219, 35.541, 3, 2010, 02, 11, 0.250
2.62, -97.290, 35.562, 4, 2010, 02, 12, 0.250
3.17, -97.300, 35.530, 5, 2010, 02, 13, 0.100
2.01, -97.317, 35.526, 2, 2010, 02, 13, 0.250
1.94, -97.305, 35.528, 3, 2010, 02, 13, 0.250
2.16, -97.290, 35.535, 3, 2010, 02, 14, 0.250
1.78, -97.253, 35.594, 3, 2010, 02, 14, 0.250
3.01, -97.300, 35.560, 5, 2010, 02, 15, 0.100
2.09, -97.300, 35.561, 4, 2010, 02, 15, 0.250
1.86, -97.293, 35.565, 4, 2010, 02, 15, 0.250
2.16, -97.295, 35.563, 4, 2010, 02, 15, 0.250
2.39, -95.787, 36.197, 0, 2010, 02, 15, 0.250
1.86, -97.299, 35.562, 4, 2010, 02, 16, 0.250
2.01, -97.286, 35.535, 4, 2010, 02, 17, 0.250
2.16, -97.285, 35.557, 4, 2010, 02, 17, 0.250
2.77, -96.859, 35.630, 8, 2010, 02, 19, 0.250
2.68, -97.050, 35.668, 5, 2010, 02, 19, 0.240
2.01, -97.293, 35.559, 5, 2010, 02, 19, 0.250
2.28, -97.042, 35.612, 5, 2010, 02, 21, 0.240
2.77, -97.293, 35.560, 5, 2010, 02, 21, 0.250
2.47, -97.236, 35.498, 6, 2010, 02, 22, 0.250
2.18, -97.028, 35.671, 5, 2010, 02, 23, 0.240
2.62, -97.288, 35.570, 4, 2010, 02, 23, 0.250
1.94, -97.286, 35.526, 5, 2010, 02, 23, 0.250
2.62, -95.480, 35.591, 5, 2010, 02, 23, 0.250
2.39, -97.231, 35.556, 4, 2010, 02, 26, 0.250
2.39, -97.230, 35.557, 5, 2010, 02, 26, 0.250
2.78, -97.064, 35.616, 5, 2010, 02, 26, 0.240
1.68, -97.031, 35.625, 5, 2010, 02, 26, 0.240
2.01, -97.231, 35.551, 5, 2010, 02, 26, 0.250
2.85, -97.231, 35.556, 5, 2010, 02, 26, 0.250
2.47, -97.231, 35.557, 5, 2010, 02, 27, 0.250
1.86, -97.301, 35.557, 5, 2010, 02, 27, 0.250
4.15, -96.750, 35.540, 4, 2010, 02, 27, 0.100
1.86, -97.303, 35.565, 3, 2010, 03, 01, 0.250
1.71, -97.322, 35.526, 3, 2010, 03, 01, 0.250
2.28, -96.775, 35.547, 5, 2010, 03, 01, 0.240
2.01, -97.219, 35.580, 5, 2010, 03, 03, 0.250
2.01, -97.422, 35.524, 4, 2010, 03, 03, 0.250
2.18, -97.281, 35.549, 5, 2010, 03, 03, 0.240
1.86, -97.310, 35.526, 3, 2010, 03, 04, 0.250
2.78, -96.784, 35.582, 5, 2010, 03, 05, 0.240
1.63, -97.294, 35.565, 4, 2010, 03, 06, 0.250
1.78, -97.216, 35.650, 5, 2010, 03, 06, 0.250
1.88, -96.983, 35.621, 5, 2010, 03, 06, 0.240
2.77, -97.117, 35.594, 2, 2010, 03, 07, 0.250
2.09, -97.267, 35.617, 0, 2010, 03, 09, 0.250
2.78, -96.769, 35.599, 5, 2010, 03, 10, 0.240
2.32, -97.407, 35.520, 5, 2010, 03, 10, 0.250
2.62, -97.975, 35.348, 11, 2010, 03, 11, 0.250
3.15, -98.046, 35.378, 5, 2010, 03, 11, 0.250
3.00, -98.070, 35.398, 2, 2010, 03, 11, 0.250
2.93, -98.100, 35.400, 5, 2010, 03, 11, 0.250
2.93, -98.060, 35.384, 2, 2010, 03, 11, 0.250
2.24, -98.164, 35.381, 46, 2010, 03, 11, 0.250
3.15, -98.060, 35.401, 5, 2010, 03, 11, 0.250
2.16, -98.132, 35.439, 15, 2010, 03, 11, 0.250
3.08, -98.078, 35.388, 3, 2010, 03, 11, 0.250
3.08, -98.123, 35.475, 6, 2010, 03, 11, 0.240
2.24, -97.411, 35.522, 5, 2010, 03, 12, 0.250
2.62, -96.767, 35.532, 1, 2010, 03, 12, 0.250
2.93, -97.222, 35.658, 4, 2010, 03, 12, 0.250
2.55, -98.086, 35.414, 3, 2010, 03, 12, 0.250
2.32, -97.224, 35.618, 2, 2010, 03, 13, 0.250
2.78, -98.113, 35.387, 5, 2010, 03, 13, 0.240
2.39, -97.289, 35.563, 4, 2010, 03, 13, 0.250
2.01, -97.260, 35.494, 0, 2010, 03, 13, 0.250
2.18, -96.786, 35.575, 5, 2010, 03, 17, 0.240
2.55, -97.136, 35.641, 8, 2010, 03, 18, 0.250
2.08, -97.473, 35.554, 10, 2010, 03, 19, 0.240
2.55, -96.765, 35.523, 5, 2010, 03, 20, 0.250
2.32, -96.799, 35.872, 5, 2010, 03, 20, 0.250
2.32, -96.791, 35.893, 3, 2010, 03, 22, 0.250
3.66, -96.740, 35.540, 8, 2010, 03, 22, 0.100
2.32, -97.068, 35.562, 4, 2010, 03, 22, 0.250
2.85, -97.452, 36.091, 8, 2010, 03, 22, 0.250
2.47, -97.474, 36.087, 5, 2010, 03, 22, 0.250
2.38, -96.797, 35.556, 5, 2010, 03, 22, 0.240
2.55, -96.774, 35.526, 5, 2010, 03, 22, 0.250
2.48, -96.765, 35.580, 5, 2010, 03, 22, 0.240
